ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|9:50|10:50|50|2016-07-07
Napisała: morderstwo|12|Przyjaciel Jessiki, oficer policji O'Malley, oraz jego siostrzenica, zajmują się sprawą rzekomego samobójstwa żony jednego z biznesmenów.|Serial kryminalny|10:50|11:55|60|2016-07-07
Sezon na miłość|12||Telenowela|11:55|14:10|0|2016-07-07
Moje serce bije dla Loli|12||Telenowela|14:10|15:10|0|2016-07-07
Oblicza miłości|12||Telenowela|15:10|16:05|0|2016-07-07
Dziesięć przykazań|12|Opowieść o biblijnym proroku Mojżeszu, który wyprowadził Izraelitów z niewoli egipskiej. Na górze Synaj Bóg dał mu kamienne tablice z wyrytym na nich Dekalogiem.|Serial historyczny|16:05|17:05|0|2016-07-07
Dziesięć przykazań|12|Opowieść o biblijnym proroku Mojżeszu, który wyprowadził Izraelitów z niewoli egipskiej. Na górze Synaj Bóg dał mu kamienne tablice z wyrytym na nich Dekalogiem.|Serial historyczny|17:05|18:05|0|2016-07-07
Łowcy skarbów|12|Kolega Sydney, profesor Penrose, ma wskazówkę na temat miejsca, w którym znajduje się napierśnik Cezara. Penrose wyrusza do Rzymu, by przetłumaczyć starożytny tekst.|Serial przygodowy|18:05|19:00|42|2016-07-07
Łowcy skarbów|12|Pracując jako konsultant na planie filmu, którego akcja rozgrywa się w czasach starożytnego Egiptu, Sydney odkrywa, że jako rekwizyty wykorzystano prawdziwe insygnia władzy faraona Amuna II.|Serial przygodowy|19:00|20:00|42|2016-07-07
Ratatuj|7|Szczurek Remy chce zostać szefem kuchni w paryskiej restauracji. Poznaje Linguiniego, pomocnika kuchennego. Połączy ich przyjaźń, w wyniku której kulinarny świat Paryża przewróci się do góry nogami.|Film animowany|20:00|22:15|111|2016-07-07
Trzynasty wojownik|16|Wygnany z ojczyzny arabski poeta, Ahmed ibn Fahdlan, przyłącza się do napotkanej grupy wikingów. Wkrótce z przerażeniem odkrywa, że ma wziąć udział w wyprawie przeciwko legendarnemu potworowi.|Film przygodowy|22:15|0:15|93|2016-07-07
Król Skorpion II: Narodziny wojownika|12|Mathayus jest świadkiem śmierci ojca, na którego ktoś rzucił zły czar. Chłopak poprzysięga zemstę rywalowi Ashura - okrutnemu wojownikowi Sargonowi.|Film sensacyjny|0:15|2:30|0|2016-07-07
13. posterunek|12|Pracownicy muzeum proszą załogę posterunku o przechowanie niezwykle cennego obrazu abstrakcyjnego, przedstawiającego mężczyznę z koszem krewetek. Dręczeni ciekawością policjanci rozpakowują dzieło.|Serial komediowy|2:30|3:15|0|2016-07-07
Zobacz to!|12||0|3:15|3:40|0|2016-07-07
Biesiada na cztery pory roku|12|Sławomir Świerzyński, lider popularnego zespołu Bayer Full, zabierze widzów w niezwykłą podróż po Polsce, podczas której zaprezentuje charakterystyczne dla danego regionu obyczaje i tradycje.|Serial dokumentalny|3:40|4:05|0|2016-07-07
Biesiada na cztery pory roku|12|Sławomir Świerzyński, lider popularnego zespołu Bayer Full, zabierze widzów w niezwykłą podróż po Polsce, podczas której zaprezentuje charakterystyczne dla danego regionu obyczaje i tradycje.|Serial dokumentalny|4:05|4:35|0|2016-07-07
Taki jest świat|12|Przegląd doniesień agencyjnych ze świata.|Magazyn|4:35|5:10|0|2016-07-07
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|5:10|5:35|0|2016-07-07
Z archiwum policji|12|Realizatorzy przestawiają niepublikowane wcześniej materiały z archiwów policji. Akcje zatrzymania przestępców, pościgi i operacje antyterrorystyczne nagrane zostały policyjną kamerą.|Serial dokumentalny|5:35|0|0|2016-07-07
Niania|12|Do Skalskich przyjeżdża z Paryża Aleks, młodszy brat Maksa, przystojny lekkoduch. Maks pracuje i nie ma czasu zająć się bratem, dlatego prosi Franię o przysługę.|Serial komediowy|6:00|6:30|0|2016-07-06
Niania|12|Małgosia chce sobie zrobić tatuaż. Musi przekonać Maksa do tego pomysłu i prosi Franię o pomoc. Niania odmawia, ale gdy wychodzi na jaw, że sama też ma tatuaż, w końcu się zgadza.|Serial komediowy|6:30|7:00|0|2016-07-06
Nash Bridges|12|Dawny znajomy Nasha, Rick Hawks, umawia go w barze z dilerem narkotyków z Miami, Elvisem Limą. Okazuje się, że dziewczyna Elvisa, Kit Miller, została zatrzymana przez policję San Francisco.|Serial sensacyjny|7:00|0|0|2016-07-06
Nash Bridges|12|Nieznany sprawca strzela do dwóch mężczyzn siedzących w samochodzie. Zamachowiec zabija jednego z nich. Robert Saxon, który przeżył strzelaninę, oskarża Hectora Rodrigueza o dokonanie zamachu.|Serial sensacyjny|8:00|9:00|0|2016-07-06
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|9:00|10:00|50|2016-07-06
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|10:00|11:00|50|2016-07-06
Napisała: morderstwo|12|Producentka serialu kryminalnego prowadzi śledztwo w sprawie śmierci programisty. Informatyk często się z nią kłócił.|Serial kryminalny|11:00|12:00|60|2016-07-06
Sezon na miłość|12||Telenowela|12:00|14:05|0|2016-07-06
Moje serce bije dla Loli|12||Telenowela|14:05|15:05|0|2016-07-06
Oblicza miłości|12|Rodrigo odwiedza dziadka w szpitalu. Alonso zauważa całujących się Carmen i Paula. Stan zdrowia Tadea się pogarsza. Andrés namawia Natalię do ślubu. Ona odmawia, twierdząc, że nie jest na to gotowa.|Telenowela|15:05|16:05|0|2016-07-06
Dziesięć przykazań|12|Opowieść o biblijnym proroku Mojżeszu, który wyprowadził Izraelitów z niewoli egipskiej. Na górze Synaj Bóg dał mu kamienne tablice z wyrytym na nich Dekalogiem.|Serial historyczny|16:05|17:05|0|2016-07-06
Dziesięć przykazań|12|Opowieść o biblijnym proroku Mojżeszu, który wyprowadził Izraelitów z niewoli egipskiej. Na górze Synaj Bóg dał mu kamienne tablice z wyrytym na nich Dekalogiem.|Serial historyczny|17:05|18:05|0|2016-07-06
Łowcy skarbów|12|Dwaj doktoranci tropią haitański krzyż Utu, który zniknął w Nowym Orleanie. Podążając ich szlakiem, Sydney i Nigel odkrywają więcej, niż chcieliby wiedzieć o voodoo i czarnej magii.|Serial przygodowy|18:05|19:00|42|2016-07-06
Łowcy skarbów|12|Kolega Sydney, profesor Penrose, ma wskazówkę na temat miejsca, w którym znajduje się napierśnik Cezara. Penrose wyrusza do Rzymu, by przetłumaczyć starożytny tekst.|Serial przygodowy|19:00|20:00|42|2016-07-06
Trzynasty wojownik|16|Wygnany z ojczyzny arabski poeta, Ahmed ibn Fahdlan, przyłącza się do napotkanej grupy wikingów. Wkrótce z przerażeniem odkrywa, że ma wziąć udział w wyprawie przeciwko legendarnemu potworowi.|Film przygodowy|20:00|22:00|93|2016-07-06
Król Skorpion II: Narodziny wojownika|12|Mathayus jest świadkiem śmierci ojca, na którego ktoś rzucił zły czar. Chłopak poprzysięga zemstę rywalowi Ashura - okrutnemu wojownikowi Sargonowi.|Film sensacyjny|22:00|0:15|0|2016-07-06
Lotna brygada|16|Detektyw Regan dowodzi grupą specjalną londyńskiej policji, która często przekracza granice prawa i moralności, by łapać kryminalistów. By znaleźć sprawców morderstwa Regan, nie cofa się przed niczym.|Thriller|0:15|2:30|112|2016-07-06
13. posterunek|12|Na polecenie komendanta, który musi wyjechać w delegację, Cezary opiekuje się Pershingiem. Pies cierpi na depresję, ale jeśli uda się go z niej uleczyć, Cezary będzie mógł wziąć urlop.|Serial komediowy|2:30|3:10|0|2016-07-06
Zobacz to!|12||0|3:10|3:50|0|2016-07-06
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|3:50|4:15|0|2016-07-06
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|4:15|4:40|0|2016-07-06
Biesiada na cztery pory roku|12|Sławomir Świerzyński, lider popularnego zespołu Bayer Full, zabierze widzów w niezwykłą podróż po Polsce, podczas której zaprezentuje charakterystyczne dla danego regionu obyczaje i tradycje.|Serial dokumentalny|4:40|5:10|0|2016-07-06
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|5:10|5:35|0|2016-07-06
Z archiwum policji|12|Realizatorzy przestawiają niepublikowane wcześniej materiały z archiwów policji. Akcje zatrzymania przestępców, pościgi i operacje antyterrorystyczne nagrane zostały policyjną kamerą.|Serial dokumentalny|5:35|0|0|2016-07-06
Niania|12|Maks bardzo ubolewa nad tym, że Adaś, będąc w wieku młodzieńczego buntu, nie chce z nim spędzać czasu. Frania stara się mediować między nimi - tłumaczy Maksowi, że jest to jedynie trudny okres.|Serial komediowy|6:00|6:30|0|2016-07-05
Niania|12|Do Skalskich przyjeżdża z Paryża Aleks, młodszy brat Maksa, przystojny lekkoduch. Maks pracuje i nie ma czasu zająć się bratem, dlatego prosi Franię o przysługę.|Serial komediowy|6:30|7:00|0|2016-07-05
Nash Bridges|12|Nash i Joe cudem unikają śmierci z rąk zamachowca na motorze. W kieszeni unieszkodliwionego mężczyzny detektywi znajdują adres hotelu, w którym mieszka dawna przyjaciółka Nasha.|Serial sensacyjny|7:00|0|0|2016-07-05
Nash Bridges|12|Dawny znajomy Nasha, Rick Hawks, umawia go w barze z dilerem narkotyków z Miami, Elvisem Limą. Okazuje się, że dziewczyna Elvisa, Kit Miller, została zatrzymana przez policję San Francisco.|Serial sensacyjny|7:55|8:50|0|2016-07-05
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|8:50|9:50|50|2016-07-05
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|9:50|10:55|50|2016-07-05
Napisała: morderstwo|12|Trwa spotkanie aktorów, którzy przed 25 laty grali w jednym przedstawieniu. Wówczas w teatrze popełniono morderstwo. Wśród zgromadzonych pojawia się tajemnicza kobieta.|Serial kryminalny|10:55|11:55|60|2016-07-05
Sezon na miłość|12|Öykü rozpoczyna pracę z Derinem. Önem odwiedza cierpiącą na depresję Seymę. Prosi ją o powrót do pracy, ale ona odmawia. lcay zdradza Mete, co się stało z pierścionkiem Seymy.|Telenowela|11:55|14:10|0|2016-07-05
Moje serce bije dla Loli|12||Telenowela|14:10|15:10|0|2016-07-05
Oblicza miłości|12||Telenowela|15:10|16:05|0|2016-07-05
Dziesięć przykazań|12|Opowieść o biblijnym proroku Mojżeszu, który wyprowadził Izraelitów z niewoli egipskiej. Na górze Synaj Bóg dał mu kamienne tablice z wyrytym na nich Dekalogiem.|Serial historyczny|16:05|17:05|0|2016-07-05
Niewolnica Victoria|12||Telenowela|17:05|18:05|0|2016-07-05
Łowcy skarbów|12|Rod Thorson sfinansował ekspedycję badawczą do birmańskiej dżungli, podczas której wydarzyło się coś przerażającego. Sydney zgadza się mu pomóc wyjaśnić zagadkę. We trójkę z Nigelem lecą do Myanmaru.|Serial przygodowy|18:05|19:00|42|2016-07-05
Łowcy skarbów|12|Dwaj doktoranci tropią haitański krzyż Utu, który zniknął w Nowym Orleanie. Podążając ich szlakiem, Sydney i Nigel odkrywają więcej, niż chcieliby wiedzieć o voodoo i czarnej magii.|Serial przygodowy|19:00|20:00|42|2016-07-05
Resident Evil: Zagłada|16|Alice, niszczycielka zombie, musi stawić czoła złowrogiej korporacji Umbrella i wirusowi, który w niekontrolowany sposób zaczyna się rozprzestrzeniać, zmieniając ludzi w hordy żywych trupów.|Horror|20:00|21:55|95|2016-07-05
Dzikie żądze: Nieoszlifowane diamenty|16|Marie odziedziczyła po matce fortunę, która pozwala jej wieść beztroskie życie. Mimo bogactwa dziewczyna ma jednak problemy. Jej ojczym zostaje oskarżony o gwałt na Elenie Sandoval.|Thriller|21:55|23:45|87|2016-07-05
Fast Track - bez granic|16|Katie, Mike, Eric i Nicole mają wspólną pasję. Każdej nocy biorą udział w nielegalnych wyścigach samochodowych. Prędkość i adrenalina dają im poczucie wolności.|Film sensacyjny|23:45|1:45|96|2016-07-05
13. posterunek|12|Przyjaciel Czarka z czasów szkolnych zapowiada wizytę na posterunku. Policjanci błędnie odczytują wizytówkę gościa - są przekonani, że został on ambasadorem.|Serial komediowy|1:45|2:30|0|2016-07-05
Zobacz to!|12||0|2:30|3:05|0|2016-07-05
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|3:05|3:30|0|2016-07-05
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|3:30|3:55|0|2016-07-05
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|3:55|4:20|0|2016-07-05
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|4:20|4:45|0|2016-07-05
Z archiwum policji|12|Realizatorzy przestawiają niepublikowane wcześniej materiały z archiwów policji. Akcje zatrzymania przestępców, pościgi i operacje antyterrorystyczne nagrane zostały policyjną kamerą.|Serial dokumentalny|4:45|5:10|0|2016-07-05
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|5:10|5:35|0|2016-07-05
Z archiwum policji|12|Realizatorzy przestawiają niepublikowane wcześniej materiały z archiwów policji. Akcje zatrzymania przestępców, pościgi i operacje antyterrorystyczne nagrane zostały policyjną kamerą.|Serial dokumentalny|5:35|0|0|2016-07-05
Niania|12|Podczas wizyty w galerii Frania i Maks spotykają ojca Skalskiego. Spotkanie jest Maksowi wyraźnie nie na rękę. Producent żywi do niego urazę za to, że zostawił żonę dla sekretarki.|Serial komediowy|6:00|6:30|0|2016-07-04
Niania|12|Maks bardzo ubolewa nad tym, że Adaś, będąc w wieku młodzieńczego buntu, nie chce z nim spędzać czasu. Frania stara się mediować między nimi - tłumaczy Maksowi, że jest to jedynie trudny okres.|Serial komediowy|6:30|7:00|0|2016-07-04
Nash Bridges|12|Nash podejrzewa, że pewien nastolatek zastawił zasadzkę, w którą wpadła para prawników. Jeden z nich zginął na miejscu, a drugi został lekko ranny. Tymczasem Joe musi znosić uciążliwego współlokatora.|Serial sensacyjny|7:00|0|0|2016-07-04
Nash Bridges|12|Nash i Joe cudem unikają śmierci z rąk zamachowca na motorze. W kieszeni unieszkodliwionego mężczyzny detektywi znajdują adres hotelu, w którym mieszka dawna przyjaciółka Nasha.|Serial sensacyjny|7:55|8:50|0|2016-07-04
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|8:50|9:50|50|2016-07-04
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|9:50|10:50|50|2016-07-04
Napisała: morderstwo|12||Serial kryminalny|10:50|11:50|60|2016-07-04
Sezon na miłość|12||Telenowela|11:50|14:05|0|2016-07-04
Moje serce bije dla Loli|12||Telenowela|14:05|15:05|0|2016-07-04
Oblicza miłości|12||Telenowela|15:05|16:05|0|2016-07-04
Dziesięć przykazań|12|Opowieść o biblijnym proroku Mojżeszu, który wyprowadził Izraelitów z niewoli egipskiej. Na górze Synaj Bóg dał mu kamienne tablice z wyrytym na nich Dekalogiem.|Serial historyczny|16:05|17:05|0|2016-07-04
Niewolnica Victoria|12||Telenowela|17:05|18:05|0|2016-07-04
Łowcy skarbów|12|Randal Fox, ojciec Sydney, jest inżynierem odpowiedzialnym za budowę zapory wodnej w Chinach. Obiecał mnichom, że córka odnajdzie starożytny relikt ukryty na terenie, który trzeba zatopić.|Serial przygodowy|18:05|19:00|42|2016-07-04
Łowcy skarbów|12|Rod Thorson sfinansował ekspedycję badawczą do birmańskiej dżungli, podczas której wydarzyło się coś przerażającego. Sydney zgadza się mu pomóc wyjaśnić zagadkę. We trójkę z Nigelem lecą do Myanmaru.|Serial przygodowy|19:00|20:00|42|2016-07-04
Strażnik|16|Pete Garrison, zasłużony agent Secret Service odpowiadający za ochronę Pierwszej Damy, jest podejrzewany o udział w spisku, którego celem jest zamach na prezydenta.|Thriller|20:00|22:10|108|2016-07-04
Ślepa furia|16|Nick, weteran wojny wietnamskiej, choć niewidomy, jest mistrzem sztuk walki, których nauczył się od Wietnamczyków. Po powrocie do kraju próbuje odnaleźć przyjaciela, który ma kłopoty z mafią.|Film sensacyjny|22:10|0:00|86|2016-07-04
Zobacz to!|12||0|0:00|0:45|0|2016-07-04
13. posterunek|12|Koledzy Czarka postanawiają zainscenizować dla Agnieszki coś z rodzimego kina. Ich wybór pada na film historyczny z międzynarodową obsadą.|Serial komediowy|0:45|1:20|0|2016-07-04
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|1:20|2:00|0|2016-07-04
JRG w akcji|12|Bezpieczeństwo mieszkańców zależy od ofiarności pracujących w największym zagrożeniu strażaków. Program pokazuje ich zmagania podczas dramatycznych i pełnych emocji akcji ratunkowych.|Real tv|2:00|2:30|0|2016-07-04
Dyżur|12|Program ukazuje kulisy pracy personelu medycznego na oddziale ratunkowym, a także historie pacjentów. Przewodnikami są lekarze: Wojciech Moraczewski i Dymitr Książek.|Program dokumentalny|2:30|3:00|0|2016-07-04
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|3:00|3:25|0|2016-07-04
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|3:25|3:50|0|2016-07-04
Na jedwabnym szlaku|12|Zespół Bayer Full wyrusza w fascynującą podróż po Chinach, podczas której przybliży widzom najciekawsze zakątki tego kraju oraz chińską kulturę i obyczaje.|Serial dokumentalny|3:50|4:20|0|2016-07-04
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|4:20|4:45|0|2016-07-04
Z archiwum policji|12|Realizatorzy przestawiają niepublikowane wcześniej materiały z archiwów policji. Akcje zatrzymania przestępców, pościgi i operacje antyterrorystyczne nagrane zostały policyjną kamerą.|Serial dokumentalny|4:45|5:10|0|2016-07-04
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|5:10|5:35|0|2016-07-04
Z archiwum policji|12|Realizatorzy przestawiają niepublikowane wcześniej materiały z archiwów policji. Akcje zatrzymania przestępców, pościgi i operacje antyterrorystyczne nagrane zostały policyjną kamerą.|Serial dokumentalny|5:35|0|0|2016-07-04
Niania|12|Ciotka Frani, Janina, bankrutuje i wprowadza się do domu Skalskich. Frania próbuje namówić jej bogatego narzeczonego, Bodzia, żeby oświadczył się ciotce, ale mężczyzna uważa się za nudziarza.|Serial komediowy|6:00|6:30|0|2016-07-01
Niania|12|Podczas wizyty w galerii Frania i Maks spotykają ojca Skalskiego. Spotkanie jest Maksowi wyraźnie nie na rękę. Producent żywi do niego urazę za to, że zostawił żonę dla sekretarki.|Serial komediowy|6:30|7:00|0|2016-07-01
Nash Bridges|12|Nash i Joe pomagają kanadyjskiemu policjantowi wytropić grupę kłusowników, którzy nielegalnie sprzedają woreczki żółciowe niedźwiedzi. Są one używane jako lekarstwo i afrodyzjak.|Serial sensacyjny|7:00|0|0|2016-07-01
Nash Bridges|12|Nash podejrzewa, że pewien nastolatek zastawił zasadzkę, w którą wpadła para prawników. Jeden z nich zginął na miejscu, a drugi został lekko ranny. Tymczasem Joe musi znosić uciążliwego współlokatora.|Serial sensacyjny|7:55|8:50|0|2016-07-01
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|8:50|9:50|50|2016-07-01
Kobra - oddział specjalny|12|Serial opowiada o pracy policjantów z niemieckiej drogówki, którzy patrolują autostradę wiodącą ze wschodu na zachód Europy. Funkcjonariusze narażeni są na liczne niebezpieczeństwa.|Serial sensacyjny|9:50|10:50|50|2016-07-01
Napisała: morderstwo|12||Serial kryminalny|10:50|11:50|60|2016-07-01
Sezon na miłość|12||Telenowela|11:50|14:10|0|2016-07-01
Moje serce bije dla Loli|12||Telenowela|14:10|15:05|0|2016-07-01
Oblicza miłości|12||Telenowela|15:05|16:05|0|2016-07-01
Dziesięć przykazań|12|Opowieść o biblijnym proroku Mojżeszu, który wyprowadził Izraelitów z niewoli egipskiej. Na górze Synaj Bóg dał mu kamienne tablice z wyrytym na nich Dekalogiem.|Serial historyczny|16:05|17:05|0|2016-07-01
Niewolnica Victoria|12||Telenowela|17:05|18:05|0|2016-07-01
Łowcy skarbów|12|Sydney Fox jest znakomitym profesorem historii. Jej pasją jest poszukiwanie zabytków i pamiątek z przeszłości dla celów naukowych i muzealnych. Ma wielu bezwzględnych konkurentów.|Serial przygodowy|18:05|19:00|42|2016-07-01
Łowcy skarbów|12|Randal Fox, ojciec Sydney, jest inżynierem odpowiedzialnym za budowę zapory wodnej w Chinach. Obiecał mnichom, że córka odnajdzie starożytny relikt ukryty na terenie, który trzeba zatopić.|Serial przygodowy|19:00|20:00|42|2016-07-01
Uniwersalny żołnierz|16|W ramach eksperymentu armii USA żołnierze polegli w Wietnamie są przywracani do życia jako pozbawione uczuć, pamięci i własnej woli maszyny. Jeden z cyborgów przypomina sobie przeszłość.|Film sensacyjny|20:00|22:10|102|2016-07-01
Dzikie żądze: Nieoszlifowane diamenty|16|Marie odziedziczyła po matce fortunę, która pozwala jej wieść beztroskie życie. Mimo bogactwa dziewczyna ma jednak problemy. Jej ojczym zostaje oskarżony o gwałt na Elenie Sandoval.|Thriller|22:10|0:00|87|2016-07-01
Motel II: Pierwsze cięcie|18|Caleb, Jessica i Tanner przybywają do małego motelu, w którym zamierzają spędzić tylko jedną noc. Nie wiedzą, że motel jest pułapką. Goście poddawani są torturom, które filmuje sadystyczny pan Smith.|Horror|0:00|1:50|86|2016-07-01
Zobacz to!|12||0|1:50|2:30|0|2016-07-01
Dyżur|12|Program ukazuje kulisy pracy personelu medycznego na oddziale ratunkowym, a także historie pacjentów. Przewodnikami są lekarze: Wojciech Moraczewski i Dymitr Książek.|Program dokumentalny|2:30|3:00|0|2016-07-01
Biesiada na cztery pory roku|12|Sławomir Świerzyński, lider popularnego zespołu Bayer Full, zabierze widzów w niezwykłą podróż po Polsce, podczas której zaprezentuje charakterystyczne dla danego regionu obyczaje i tradycje.|Serial dokumentalny|3:00|3:25|0|2016-07-01
Biesiada na cztery pory roku|12|Sławomir Świerzyński, lider popularnego zespołu Bayer Full, zabierze widzów w niezwykłą podróż po Polsce, podczas której zaprezentuje charakterystyczne dla danego regionu obyczaje i tradycje.|Serial dokumentalny|3:25|3:50|0|2016-07-01
Biesiada na cztery pory roku|12|Sławomir Świerzyński, lider popularnego zespołu Bayer Full, zabierze widzów w niezwykłą podróż po Polsce, podczas której zaprezentuje charakterystyczne dla danego regionu obyczaje i tradycje.|Serial dokumentalny|3:50|4:20|0|2016-07-01
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|4:20|4:45|0|2016-07-01
Z archiwum policji|12|Realizatorzy przestawiają niepublikowane wcześniej materiały z archiwów policji. Akcje zatrzymania przestępców, pościgi i operacje antyterrorystyczne nagrane zostały policyjną kamerą.|Serial dokumentalny|4:45|5:10|0|2016-07-01
Menu na miarę|12|Program nie tylko o tym, w jaki sposób przyrządzać różne potrawy, a także o celebrowaniu posiłku, o nakrywaniu do stołu i o szczególnych okazjach, które warto uczcić wspaniałą kolacją czy obiadem.|Magazyn kulinarny|5:10|5:30|0|2016-07-01
13. posterunek|12|Agnieszka, siostra Cezarego, marzy o karierze reżyserskiej. Pragnie zdawać na wydział reżyserii w Łodzi. Czarek nie jest zachwycony tą perspektywą.|Serial komediowy|5:30|5:50|0|2016-07-01
Co ludzie powiedzą?|7|Emmet zamierza wystawić sztukę teatralną. Hiacynta za wszelką cenę stara się zapewnić sobie rolę w spektaklu. Tymczasem tatuś, pozostający pod opieką Stokrotki i Powolniaka, zabarykadował się w domu.|Serial komediowy|5:50|0|0|2016-07-01
Taki jest świat|12|Przegląd doniesień agencyjnych ze świata.|Magazyn|6:00|6:55|0|2016-07-03
Niania|12|Konrad, Frania i Maksymilian udają się na piknik, podczas którego okazuje się, że Skalski ma wyraźne problemy ze słuchem. Ojciec zauważa Małgosię całującą się ze starszym od niej chłopakiem.|Serial komediowy|6:55|7:25|0|2016-07-03
Niania|12|Frania kupuje na wyprzedaży wspaniały sweter, o który musiała stoczyć pojedynek z nieznajomą. Adaś ma kłopoty: grozi mu jedynka z biologii.|Serial komediowy|7:25|0|0|2016-07-03
Niania|12|Ciotka Frani, Janina, bankrutuje i wprowadza się do domu Skalskich. Frania próbuje namówić jej bogatego narzeczonego, Bodzia, żeby oświadczył się ciotce, ale mężczyzna uważa się za nudziarza.|Serial komediowy|8:00|8:30|0|2016-07-03
