ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date
Ostatni smok|7|Okrutny Freyne rządzi Brytanią. Rycerz Bowen wychowuje jego syna Einona. Pragnie wpoić chłopcu zasady kodeksu rycerskiego, by książę nie poszedł w ślady ojca.|Film fantastyczny|12:00|14:00|103|2016-07-02
CSI: Kryminalne zagadki Miami|16|Na pokładzie samolotu dochodzi do strzelaniny. Po lądowaniu awaryjnym ucieka konwojowany przez Horatia seryjny przestępca Jack Toller. Caine i jego ludzie muszą jak najszybciej złapać psychopatę.|Serial kryminalny|14:00|15:00|42|2016-07-02
Mentalista|12|Żona zawodowego golfisty i jej lekarz zostali zamordowani w Palm Springs. Detektyw i niezależny konsultant Patrick Jane oraz agentka Teresa Lisbon i jej zespół muszą odnaleźć mordercę.|Serial kryminalny|15:00|16:00|40|2016-07-02
Mentalista|12|W jednej z winnic hrabstwa Północna Napa zostaje znalezione ciało 18-latki. Jane uważa, że sprawcą zbrodni jest szefa baru. By udowodnić podejrzenia, organizuje tajną operację.|Serial kryminalny|16:00|17:00|40|2016-07-02
Mentalista|12||Serial kryminalny|17:00|18:00|40|2016-07-02
Mentalista|12|Kalifornijskie biuro śledcze prowadzi dochodzenie w sprawie zamordowania bankiera. Jane podejrzewa, że żona i kochanka mężczyzny mają coś wspólnego z jego śmiercią.|Serial kryminalny|18:00|19:00|40|2016-07-02
Hawaii Five-0|16|Ekipa wyrusza na poszukiwanie skarbu piratów. Tuż po ślubie Kono i Adam zostają porwani przez Gabriela.|Serial kryminalny|19:00|20:00|50|2016-07-02
Hawaii Five-0|16|Adam wraca do zdrowia, ale oboje z Kono podejrzewają, że nadal są obserwowani. Skazany zamachowiec może pomóc w schwytaniu swojego naśladowcy.|Serial kryminalny|20:00|21:00|50|2016-07-02
Kłopotliwy spadek|16|Trzech przyrodnich braci spotyka się ze sobą po śmierci ojca. Siostra przekazuje im postanowienia zawarte w testamencie. Aby otrzymać spadek, rodzeństwo musi wspólnie wykonać pewne zadanie.|Film sensacyjny|21:00|23:00|90|2016-07-02
Bóg zemsty|16|Zrozpaczony Will oczekuje na informację o stanie zdrowia żony, która została pobita i zgwałcona. W szpitalu poznaje mężczyznę, który zobowiązuje się odnaleźć i ukarać sprawcę napadu.|Film sensacyjny|23:00|1:00|105|2016-07-02
Hawaii Five-0|16|Ekipa wyrusza na poszukiwanie skarbu piratów. Tuż po ślubie Kono i Adam zostają porwani przez Gabriela.|Serial kryminalny|1:00|2:00|50|2016-07-02
Hawaii Five-0|16|Adam wraca do zdrowia, ale oboje z Kono podejrzewają, że nadal są obserwowani. Skazany zamachowiec może pomóc w schwytaniu swojego naśladowcy.|Serial kryminalny|2:00|3:00|50|2016-07-02
Żądza śmierci|16|Rosyjski gangster rezygnuje z dotychczasowego trybu życia i poświęca się pisarstwu. Gdy odkrywa, że jego była żona została zamordowana, a córka jest ciężko ranna, postanawia dokonać krwawej zemsty.|Film sensacyjny|3:00|5:00|98|2016-07-02
Bibliotekarze|16|Bohaterowie odwiedzają nowoczesne centrum badawcze. Okazuje się, że jego personel zmieniono w przerażające istoty.|Serial przygodowy|5:00|0|42|2016-07-02
Strażnik Teksasu|12|Prokurator Alex Cahill jest w poważnych opałach. Z więzienia wyszedł były szeryf - pierwszy skazany w jej karierze. Mężczyzna zamierza po latach wyrównać rachunki.|Serial sensacyjny|6:00|7:00|40|2016-07-04
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|7:00|8:00|50|2016-07-04
J.A.G. - Wojskowe Biuro Śledcze|7|Harm i Mac mają zbadać sprawę zaginięcia narkotyków, które amerykańska marynarka wojenna skonfiskowała na pakistańskim statku. Bud jedzie do Hollywood w sprawie pewnego żołnierza.|Serial sensacyjny|8:00|0|60|2016-07-04
J.A.G. - Wojskowe Biuro Śledcze|7|Mac ma poważne kłopoty z kręgosłupem. Dowiaduje się też, że Webb nie żyje. A. J., który odchodzi na emeryturę, organizuje przyjęcie pożegnalne. Między Harmem i Mac dochodzi do poważnej rozmowy.|Serial sensacyjny|9:00|10:00|0|2016-07-04
Strażnik Teksasu|12|Prokurator Alex Cahill jest w poważnych opałach. Z więzienia wyszedł były szeryf - pierwszy skazany w jej karierze. Mężczyzna zamierza po latach wyrównać rachunki.|Serial sensacyjny|10:00|11:00|40|2016-07-04
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|11:00|12:00|50|2016-07-04
Arrow|7|Oliver, Arsenal i Diggle natykają się na członków organizacji ARGUS. Barry udaje się do Starling City, by chronić Lylę przed zabójcą.|Serial sensacyjny|12:00|13:00|45|2016-07-04
Bibliotekarze|16||Serial przygodowy|13:00|14:00|42|2016-07-04
Strażnik Teksasu|12|Do Dallas zmierza płatny morderca, Brochard. Na lotnisku zabija pewnego mężczyznę, by zabrać jego broń. Walker i Trivette zostają przydzieleni do ochrony kandydującego w wyborach senatora.|Serial sensacyjny|14:00|15:00|0|2016-07-04
J.A.G. - Wojskowe Biuro Śledcze|7|Sturgis tymczasowo pełni obowiązki szefa biura. Jego decyzje sprawiają, że wszyscy mają mnóstwo pracy. Mac dowiaduje się, że Webb żyje. Wspierana przez Harma kobieta jedzie szukać partnera.|Serial sensacyjny|15:00|16:00|60|2016-07-04
J.A.G. - Wojskowe Biuro Śledcze|7|W Iraku miał miejsce incydent z udziałem sojuszniczych wojsk amerykańskich i irackich. Między oddziałami doszło do przypadkowej wymiany ognia, w której śmierć poniósł jeden z amerykańskich żołnierzy.|Serial sensacyjny|16:00|17:00|0|2016-07-04
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|17:00|18:00|50|2016-07-04
Bibliotekarze|16|Prospero tworzy utopijny las. Flynn i Baird odkrywają, że mogą go powstrzymać, podróżując w czasie.|Serial przygodowy|18:00|19:00|42|2016-07-04
Arrow|7|Matka Laurel składa jej wizytę. Ray próbuje za wszelką cenę pogodzić się z Felicity. Oliver spotyka Ra'sa al Ghula.|Serial sensacyjny|19:00|20:00|45|2016-07-04
Mentalista|12|Patrick Jane prowadzi śledztwo w sprawie zasztyletowanej dziewczyny. Podejrzaną jest przyjaciółka ofiary, którą znaleziono zakrwawioną i z nożem w ręku. Nicole twierdzi, że niczego nie pamięta.|Serial kryminalny|20:00|21:00|40|2016-07-04
Bóg zemsty|16|Zrozpaczony Will oczekuje na informację o stanie zdrowia żony, która została pobita i zgwałcona. W szpitalu poznaje mężczyznę, który zobowiązuje się odnaleźć i ukarać sprawcę napadu.|Film sensacyjny|21:00|23:00|105|2016-07-04
Żądza śmierci|16|Rosyjski gangster rezygnuje z dotychczasowego trybu życia i poświęca się pisarstwu. Gdy odkrywa, że jego była żona została zamordowana, a córka jest ciężko ranna, postanawia dokonać krwawej zemsty.|Film sensacyjny|23:00|1:00|98|2016-07-04
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|1:00|2:00|50|2016-07-04
J.A.G. - Wojskowe Biuro Śledcze|7|Sturgis tymczasowo pełni obowiązki szefa biura. Jego decyzje sprawiają, że wszyscy mają mnóstwo pracy. Mac dowiaduje się, że Webb żyje. Wspierana przez Harma kobieta jedzie szukać partnera.|Serial sensacyjny|2:00|3:00|60|2016-07-04
J.A.G. - Wojskowe Biuro Śledcze|7|W Iraku miał miejsce incydent z udziałem sojuszniczych wojsk amerykańskich i irackich. Między oddziałami doszło do przypadkowej wymiany ognia, w której śmierć poniósł jeden z amerykańskich żołnierzy.|Serial sensacyjny|3:00|4:00|0|2016-07-04
Arrow|7|Matka Laurel składa jej wizytę. Ray próbuje za wszelką cenę pogodzić się z Felicity. Oliver spotyka Ra'sa al Ghula.|Serial sensacyjny|4:00|5:00|45|2016-07-04
Bibliotekarze|16|Prospero tworzy utopijny las. Flynn i Baird odkrywają, że mogą go powstrzymać, podróżując w czasie.|Serial przygodowy|5:00|0|42|2016-07-04
Strażnik Teksasu|12|Cordell Walker należy do elitarnej formacji stróżów prawa zwanej "Strażnikami Teksasu". Mistrz sztuk walki, doskonały strzelec i niezłomny pogromca przestępców zawsze staje w obronie pokrzywdzonych.|Serial sensacyjny|6:00|7:00|0|2016-07-03
Strażnik Teksasu|12|Cordell Walker należy do elitarnej formacji stróżów prawa zwanej "Strażnikami Teksasu". Mistrz sztuk walki, doskonały strzelec i niezłomny pogromca przestępców zawsze staje w obronie pokrzywdzonych.|Serial sensacyjny|7:00|8:00|0|2016-07-03
Strażnik Teksasu|12|Podczas napadu na bank ginie partner Walkera. Strażnik postanawia się zemścić.|Serial sensacyjny|8:00|0|0|2016-07-03
Strażnik Teksasu|12|Prokurator Alex Cahill jest w poważnych opałach. Z więzienia wyszedł były szeryf - pierwszy skazany w jej karierze. Mężczyzna zamierza po latach wyrównać rachunki.|Serial sensacyjny|9:00|10:00|40|2016-07-03
Strażnik Teksasu|12|Prokurator Alex Cahill jest w poważnych opałach. Z więzienia wyszedł były szeryf - pierwszy skazany w jej karierze. Mężczyzna zamierza po latach wyrównać rachunki.|Serial sensacyjny|10:00|11:00|40|2016-07-03
J.A.G. - Wojskowe Biuro Śledcze|7|Mac musi przewieźć do więzienia szeregową skazaną za zażywanie narkotyków i pobicie. Harm i Bud zajmują się sprawą żołnierza, który jest nosicielem wirusa HIV. Meredith zjawia się w biurze J.A.G.|Serial sensacyjny|11:00|12:00|0|2016-07-03
J.A.G. - Wojskowe Biuro Śledcze|7|Jeden z wysoko postawionych amerykańskich generałów został oskarżony o uprzedzenia religijne względem muzułmanów. Harm i Mac mają zbadać jego sprawę.|Serial sensacyjny|12:00|13:00|0|2016-07-03
J.A.G. - Wojskowe Biuro Śledcze|7|Mattie prosi Harma o pomoc w sprawie przyjaciółki, której brat zginął w Iraku. Reporterzy nachodzą ją i jej matkę. Rabb odwiedza rodzinę i przekonuje się, że matka nie wini nikogo za śmierć syna.|Serial sensacyjny|13:00|14:00|0|2016-07-03
J.A.G. - Wojskowe Biuro Śledcze|7|Harm i Mac mają zbadać sprawę zaginięcia narkotyków, które amerykańska marynarka wojenna skonfiskowała na pakistańskim statku. Bud jedzie do Hollywood w sprawie pewnego żołnierza.|Serial sensacyjny|14:00|15:00|60|2016-07-03
J.A.G. - Wojskowe Biuro Śledcze|7|Mac ma poważne kłopoty z kręgosłupem. Dowiaduje się też, że Webb nie żyje. A. J., który odchodzi na emeryturę, organizuje przyjęcie pożegnalne. Między Harmem i Mac dochodzi do poważnej rozmowy.|Serial sensacyjny|15:00|16:00|0|2016-07-03
Hawaii Five-0|16|Ekipa wyrusza na poszukiwanie skarbu piratów. Tuż po ślubie Kono i Adam zostają porwani przez Gabriela.|Serial kryminalny|16:00|17:00|50|2016-07-03
Hawaii Five-0|16|Adam wraca do zdrowia, ale oboje z Kono podejrzewają, że nadal są obserwowani. Skazany zamachowiec może pomóc w schwytaniu swojego naśladowcy.|Serial kryminalny|17:00|18:00|50|2016-07-03
Ostatni smok|7|Okrutny Freyne rządzi Brytanią. Rycerz Bowen wychowuje jego syna Einona. Pragnie wpoić chłopcu zasady kodeksu rycerskiego, by książę nie poszedł w ślady ojca.|Film fantastyczny|18:00|20:00|103|2016-07-03
Bibliotekarze|16|Członkowie pradawnego tajnego stowarzyszenia poprzysięgają chronić świat przed potężną magią, która niepostrzeżenie przenika do rzeczywistości.|Serial przygodowy|20:00|21:00|0|2016-07-03
Mentalista|12|Żona zawodowego golfisty i jej lekarz zostali zamordowani w Palm Springs. Detektyw i niezależny konsultant Patrick Jane oraz agentka Teresa Lisbon i jej zespół muszą odnaleźć mordercę.|Serial kryminalny|21:00|22:00|40|2016-07-03
Mentalista|12|W jednej z winnic hrabstwa Północna Napa zostaje znalezione ciało 18-latki. Jane uważa, że sprawcą zbrodni jest szefa baru. By udowodnić podejrzenia, organizuje tajną operację.|Serial kryminalny|22:00|23:00|40|2016-07-03
Mentalista|12||Serial kryminalny|23:00|0:00|40|2016-07-03
Mentalista|12|Kalifornijskie biuro śledcze prowadzi dochodzenie w sprawie zamordowania bankiera. Jane podejrzewa, że żona i kochanka mężczyzny mają coś wspólnego z jego śmiercią.|Serial kryminalny|0:00|1:00|40|2016-07-03
Maczeta|16|Meksyk. Były policjant i mistrz w walce bronią sieczną, Machete Cortez, ma zabić senatora Johna McLaughlina. W trakcie próby zamachu zostaje postrzelony przez ludzi zleceniodawcy.|Film sensacyjny|1:00|3:00|105|2016-07-03
Maczeta zabija|16|Były agent meksykańskiej policji federalnej zostaje zwerbowany przez prezydenta USA i wysłany do Meksyku z misją likwidacji szefa kartelu. Musi skorzystać z pomocy ekscentrycznego handlarza bronią.|Film sensacyjny|3:00|5:00|107|2016-07-03
Bibliotekarze|16||Serial przygodowy|5:00|0|42|2016-07-03
Strażnik Teksasu|12|Podczas napadu na bank ginie partner Walkera. Strażnik postanawia się zemścić.|Serial sensacyjny|6:00|7:00|0|2016-07-01
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|7:00|8:00|50|2016-07-01
J.A.G. - Wojskowe Biuro Śledcze|7|Jeden z wysoko postawionych amerykańskich generałów został oskarżony o uprzedzenia religijne względem muzułmanów. Harm i Mac mają zbadać jego sprawę.|Serial sensacyjny|8:00|0|0|2016-07-01
J.A.G. - Wojskowe Biuro Śledcze|7|Mattie prosi Harma o pomoc w sprawie przyjaciółki, której brat zginął w Iraku. Reporterzy nachodzą ją i jej matkę. Rabb odwiedza rodzinę i przekonuje się, że matka nie wini nikogo za śmierć syna.|Serial sensacyjny|9:00|10:00|0|2016-07-01
Strażnik Teksasu|12|Prokurator Alex Cahill jest w poważnych opałach. Z więzienia wyszedł były szeryf - pierwszy skazany w jej karierze. Mężczyzna zamierza po latach wyrównać rachunki.|Serial sensacyjny|10:00|11:00|40|2016-07-01
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|11:00|12:00|50|2016-07-01
Arrow|7||Serial sensacyjny|12:00|13:00|45|2016-07-01
Bibliotekarze|16|Bohaterowie odwiedzają nowoczesne centrum badawcze. Okazuje się, że jego personel zmieniono w przerażające istoty.|Serial przygodowy|13:00|14:00|42|2016-07-01
Strażnik Teksasu|12|Prokurator Alex Cahill jest w poważnych opałach. Z więzienia wyszedł były szeryf - pierwszy skazany w jej karierze. Mężczyzna zamierza po latach wyrównać rachunki.|Serial sensacyjny|14:00|15:00|40|2016-07-01
J.A.G. - Wojskowe Biuro Śledcze|7|Harm i Mac mają zbadać sprawę zaginięcia narkotyków, które amerykańska marynarka wojenna skonfiskowała na pakistańskim statku. Bud jedzie do Hollywood w sprawie pewnego żołnierza.|Serial sensacyjny|15:00|16:00|60|2016-07-01
J.A.G. - Wojskowe Biuro Śledcze|7|Mac ma poważne kłopoty z kręgosłupem. Dowiaduje się też, że Webb nie żyje. A. J., który odchodzi na emeryturę, organizuje przyjęcie pożegnalne. Między Harmem i Mac dochodzi do poważnej rozmowy.|Serial sensacyjny|16:00|17:00|0|2016-07-01
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|17:00|18:00|50|2016-07-01
Bibliotekarze|16||Serial przygodowy|18:00|19:00|42|2016-07-01
Arrow|7|Oliver, Arsenal i Diggle natykają się na członków organizacji ARGUS. Barry udaje się do Starling City, by chronić Lylę przed zabójcą.|Serial sensacyjny|19:00|20:00|45|2016-07-01
Mentalista|12|Kalifornijskie biuro śledcze prowadzi dochodzenie w sprawie zamordowania bankiera. Jane podejrzewa, że żona i kochanka mężczyzny mają coś wspólnego z jego śmiercią.|Serial kryminalny|20:00|21:00|40|2016-07-01
Bóg zemsty|16|Zrozpaczony Will oczekuje na informację o stanie zdrowia żony, która została pobita i zgwałcona. W szpitalu poznaje mężczyznę, który zobowiązuje się odnaleźć i ukarać sprawcę napadu.|Film sensacyjny|21:00|23:00|105|2016-07-01
Niewinny|7|Szanowany sędzia zostaje oskarżony o zamordowanie żony. Dwadzieścia lat wcześniej mężczyzna został oczyszczony z zarzutu zabicia kochanki.|Dramat obyczajowy|23:00|1:00|120|2016-07-01
Hawaii Five-0|16|Opowieść o pracy elitarnej jednostki policji, która zwalcza przestępczość na Hawajach.|Serial kryminalny|1:00|2:00|50|2016-07-01
J.A.G. - Wojskowe Biuro Śledcze|7|Harm i Mac mają zbadać sprawę zaginięcia narkotyków, które amerykańska marynarka wojenna skonfiskowała na pakistańskim statku. Bud jedzie do Hollywood w sprawie pewnego żołnierza.|Serial sensacyjny|2:00|3:00|60|2016-07-01
J.A.G. - Wojskowe Biuro Śledcze|7|Mac ma poważne kłopoty z kręgosłupem. Dowiaduje się też, że Webb nie żyje. A. J., który odchodzi na emeryturę, organizuje przyjęcie pożegnalne. Między Harmem i Mac dochodzi do poważnej rozmowy.|Serial sensacyjny|3:00|4:00|0|2016-07-01
Arrow|7|Oliver, Arsenal i Diggle natykają się na członków organizacji ARGUS. Barry udaje się do Starling City, by chronić Lylę przed zabójcą.|Serial sensacyjny|4:00|5:00|45|2016-07-01
Bibliotekarze|16||Serial przygodowy|5:00|0|42|2016-07-01
Powrót do Mirandy|12||0|5:50|7:05|0|2016-07-03
Rączka gotuje|12||0|7:05|7:30|0|2016-07-03
Echa tygodnia|0||0|7:30|0|0|2016-07-03
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|7:35|7:45|2|2016-07-03
U fryzjera|12|W prasie pojawia się zdjęcie poszukiwanego listem gończym przestępcy, który łudząco przypomina Grzegorza. Za pomoc w schwytaniu bandyty przewidziana jest nagroda.|Serial komediowy|7:45|8:20|24|2016-07-03
Powrót do Mirandy|12||0|8:20|9:30|0|2016-07-03
Mój pies i inne zwierzaki|0|Magazyn dla właścicieli i miłośników zwierząt.|Magazyn poradnikowy|9:30|9:40|10|2016-07-03
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|9:40|9:45|2|2016-07-03
Lato w regionach|7||0|9:45|11:15|0|2016-07-03
Czytanie Puszczy|12|Bohaterem jest Todar - Zmicier Wajciuszkiewicz, jeden z artystów Białorusi; artysta zakazany w swoim kraju za związki z opozycją. Występował na koncertach dla ratowania Puszczy Białowieskiej.|Program krajoznawczy|11:15|11:50|23|2016-07-03
Lato w regionach|7||0|11:50|12:10|0|2016-07-03
Szwoleżerowie|12||0|12:10|12:35|0|2016-07-03
Pogoda|0|Codzienny serwis informacyjny z prognozą pogody.|Pogoda|12:35|12:40|2|2016-07-03
